timestamp,TOYOTA,SHO_MTI,ENEOS,SBI_HD,JT,TAKEDA,TO_DEN,AGC
1282,1286.0,2653.333251953125,923.0,6660.0,2070.0,6710.0,2935.0,8795.0
1283,1302.0,2703.333251953125,926.0,6910.0,2105.0,6770.0,2990.0,8845.0
1284,1296.0,2750.0,920.0,6980.0,2125.0,6750.0,2975.0,8780.0
1285,1312.0,2723.333251953125,916.0,6860.0,2160.0,6820.0,3030.0,8785.0
1286,1354.0,2743.333251953125,927.0,7000.0,2150.0,6970.0,3060.0,8855.0
1287,1358.0,2740.0,944.0,6890.0,2145.0,6990.0,3030.0,8850.0
1288,1362.0,2746.666748046875,937.0,6830.0,2105.0,6950.0,3010.0,8655.0
1289,1364.0,2730.0,942.0,6710.0,2100.0,6930.0,2990.0,8550.0
1290,1340.0,2686.666748046875,931.0,6740.0,2045.0,6960.0,2955.0,8330.0
1291,1336.0,2666.666748046875,922.0,6640.0,2080.0,6980.0,2970.0,8275.0
1292,1348.0,2716.666748046875,934.0,6590.0,2105.0,6950.0,2945.0,8335.0
1293,1330.0,2680.0,926.0,6130.0,2070.0,6960.0,2930.0,8300.0
1294,1336.0,2733.333251953125,942.0,6420.0,2125.0,6940.0,2965.0,8420.0
1295,1330.0,2720.0,947.0,6230.0,2165.0,7000.0,2930.0,8500.0
1296,1344.0,2736.666748046875,961.0,5950.0,2255.0,7120.0,2935.0,8520.0
1297,1380.0,2690.0,969.0,5450.0,2350.0,7300.0,2920.0,8570.0
1298,1342.0,2640.0,942.0,5310.0,2260.0,7190.0,2890.0,8305.0
1299,1338.0,2683.333251953125,943.0,5810.0,2230.0,7090.0,2950.0,8215.0
1300,1328.0,2733.333251953125,944.0,5690.0,2235.0,7080.0,2955.0,8260.0
1301,1334.0,2753.333251953125,925.0,5710.0,2280.0,7020.0,2955.0,8200.0
1302,1332.0,2716.666748046875,901.0,5800.0,2290.0,6960.0,2925.0,8040.0
1303,1338.0,2706.666748046875,906.0,5650.0,2225.0,7080.0,3020.0,8100.0
1304,1360.0,2743.333251953125,917.0,5660.0,2190.0,7150.0,3040.0,8145.0
1305,1352.0,2756.666748046875,924.0,5820.0,2145.0,7230.0,3080.0,8420.0
1306,1346.0,2810.0,899.0,5620.0,2245.0,7190.0,3100.0,8280.0
1307,1336.0,2770.0,893.0,5350.0,2235.0,7080.0,3050.0,8345.0
1308,1308.0,2713.333251953125,886.0,5210.0,2185.0,7210.0,3050.0,8245.0
1309,1274.0,2706.666748046875,881.0,5360.0,2270.0,7230.0,3030.0,8185.0
1310,1250.0,2710.0,871.0,5200.0,2335.0,7320.0,3040.0,8265.0
1311,1234.0,2653.333251953125,853.0,5040.0,2240.0,7350.0,3070.0,8035.0
1312,1248.0,2666.666748046875,855.0,5090.0,2260.0,7410.0,3070.0,8205.0
1313,1230.0,2600.0,826.0,5130.0,2235.0,7350.0,3030.0,7985.0
1314,1218.0,2686.666748046875,839.0,5330.0,2170.0,7300.0,3000.0,8010.0
1315,1212.0,2673.333251953125,819.0,5240.0,2160.0,7160.0,3000.0,7805.0
1316,1190.0,2620.0,804.0,5100.0,2110.0,7190.0,2980.0,7685.0
1317,1228.0,2626.666748046875,820.0,5160.0,2130.0,7160.0,3050.0,7740.0
1318,1202.0,2583.333251953125,823.0,5130.0,2065.0,7060.0,3020.0,7615.0
1319,1222.0,2686.666748046875,839.0,5090.0,2065.0,7260.0,3090.0,7800.0
1320,1228.0,2700.0,847.0,5100.0,2010.0,7300.0,3090.0,7720.0
1321,1228.0,2673.333251953125,835.0,5140.0,2015.0,7430.0,3090.0,7685.0
1322,1186.0,2623.333251953125,821.0,5130.0,2005.0,7260.0,3080.0,7435.0
1323,1204.0,2626.666748046875,842.0,4785.0,2030.0,7250.0,3080.0,7480.0
1324,1224.0,2666.666748046875,841.0,4860.0,2000.0,7360.0,3130.0,7610.0
1325,1208.0,2660.0,842.0,5010.0,2025.0,7350.0,3090.0,7625.0
1326,1200.0,2616.666748046875,830.0,4720.0,2030.0,7300.0,3100.0,7385.0
1327,1184.0,2576.666748046875,806.0,4510.0,2025.0,7350.0,3060.0,7200.0
1328,1144.0,2443.333251953125,793.0,4310.0,1945.0,7040.0,2890.0,6960.0
1329,1144.0,2496.666748046875,768.0,4500.0,1960.0,6930.0,2950.0,7035.0
1330,1154.0,2476.666748046875,798.0,4620.0,1940.0,6990.0,2905.0,7160.0
1331,1106.0,2410.0,772.0,4415.0,1915.0,6770.0,2865.0,6815.0
1332,1118.0,2443.333251953125,751.0,4605.0,1880.0,6760.0,2925.0,6860.0
1333,1126.0,2460.0,776.0,4615.0,1870.0,6520.0,2885.0,7155.0
1334,1168.0,2520.0,809.0,4855.0,1950.0,6620.0,2975.0,7450.0
1335,1168.0,2523.333251953125,806.0,4875.0,1925.0,6730.0,2970.0,7255.0
1336,1156.0,2510.0,799.0,4615.0,1950.0,6770.0,2985.0,7085.0
1337,1152.0,2480.0,785.0,4615.0,1935.0,6740.0,2995.0,7130.0
1338,1174.0,2503.333251953125,803.0,4780.0,1980.0,6880.0,3070.0,7190.0
1339,1158.0,2510.0,790.0,4850.0,1960.0,6850.0,3030.0,7195.0
1340,1166.0,2510.0,796.0,4800.0,1965.0,6880.0,3040.0,7215.0
1341,1162.0,2516.666748046875,793.0,5040.0,1995.0,6880.0,3050.0,7040.0
1342,1140.0,2456.666748046875,774.0,4910.0,1995.0,6720.0,3040.0,7010.0
1343,1150.0,2496.666748046875,813.0,4950.0,2005.0,6930.0,3070.0,7150.0
1344,1198.0,2593.333251953125,836.0,5050.0,2085.0,7120.0,3160.0,7255.0
1345,1192.0,2603.333251953125,836.0,5280.0,2060.0,7070.0,3120.0,7330.0
1346,1202.0,2646.666748046875,837.0,5290.0,2095.0,7030.0,3130.0,7365.0
1347,1188.0,2636.666748046875,835.0,5170.0,2110.0,7020.0,3070.0,7270.0
1348,1178.0,2616.666748046875,826.0,5120.0,2140.0,7060.0,3080.0,7240.0
1349,1196.0,2600.0,845.0,4845.0,2195.0,7150.0,3150.0,7175.0
1350,1210.0,2626.666748046875,844.0,5180.0,2175.0,7300.0,3190.0,7130.0
1351,1204.0,2623.333251953125,843.0,4805.0,2190.0,7340.0,3160.0,6925.0
1352,1188.0,2613.333251953125,866.0,4660.0,2180.0,7290.0,3120.0,6810.0
1353,1164.0,2593.333251953125,885.0,4690.0,2185.0,7230.0,3130.0,6650.0
1354,1144.0,2533.333251953125,873.0,4595.0,2140.0,7080.0,3080.0,6430.0
1355,1160.0,2543.333251953125,873.0,4670.0,2150.0,7280.0,3040.0,6370.0
1356,1114.0,2476.666748046875,862.0,4250.0,2120.0,7030.0,3040.0,6325.0
1357,1124.0,2486.666748046875,870.0,4135.0,2135.0,7020.0,3030.0,6415.0
1358,1160.0,2536.666748046875,891.0,4470.0,2165.0,7180.0,3120.0,6710.0
1359,1152.0,2506.666748046875,877.0,4290.0,2125.0,7180.0,3040.0,6650.0
1360,1156.0,2486.666748046875,888.0,4255.0,2120.0,7330.0,3110.0,6675.0
1361,1194.0,2463.333251953125,889.0,4090.0,2140.0,7520.0,3120.0,6950.0
1362,1182.0,2413.333251953125,889.0,4130.0,2135.0,7500.0,3080.0,6970.0
1363,1198.0,2480.0,904.0,4315.0,2155.0,7650.0,3110.0,7195.0
1364,1204.0,2500.0,912.0,4430.0,2165.0,7580.0,3090.0,7025.0
1365,1212.0,2520.0,898.0,4500.0,2195.0,7400.0,3080.0,7345.0
1366,1198.0,2500.0,908.0,4560.0,2195.0,7480.0,3110.0,7425.0
1367,1192.0,2493.333251953125,920.0,4365.0,2165.0,7540.0,3130.0,7430.0
1368,1222.0,2453.333251953125,930.0,4275.0,2190.0,7500.0,3100.0,7405.0
1369,1216.0,2516.666748046875,936.0,4220.0,2185.0,7630.0,3090.0,7385.0
1370,1206.0,2513.333251953125,919.0,4290.0,2135.0,7570.0,3030.0,7200.0
1371,1238.0,2550.0,937.0,4130.0,2175.0,7720.0,3060.0,7285.0
1372,1258.0,2636.666748046875,944.0,4250.0,2175.0,7880.0,3100.0,7340.0
1373,1258.0,2733.333251953125,949.0,4330.0,2205.0,7780.0,3080.0,7440.0
1374,1252.0,2773.333251953125,938.0,4325.0,2210.0,7700.0,3110.0,7385.0
1375,1260.0,2773.333251953125,940.0,4360.0,2270.0,7720.0,3130.0,7730.0
1376,1254.0,2693.333251953125,924.0,4630.0,2235.0,7690.0,3160.0,7750.0
1377,1284.0,2760.0,940.0,4685.0,2305.0,7680.0,3200.0,7875.0
1378,1292.0,2760.0,931.0,4630.0,2255.0,7640.0,3150.0,7900.0
1379,1298.0,2796.666748046875,925.0,4575.0,2285.0,7670.0,3220.0,8020.0
1380,1274.0,2750.0,919.0,4435.0,2280.0,7690.0,3190.0,7920.0
1381,1288.0,2786.666748046875,945.0,4505.0,2305.0,7720.0,3240.0,8100.0
1382,1290.0,2823.333251953125,946.0,4650.0,2265.0,7690.0,3220.0,8120.0
1383,1262.0,2826.666748046875,928.0,4525.0,2175.0,7680.0,3220.0,7740.0
1384,1250.0,2830.0,909.0,4390.0,2200.0,7680.0,3230.0,7745.0
1385,1244.0,2790.0,914.0,4225.0,2225.0,7670.0,3230.0,7675.0
1386,1258.0,2816.666748046875,894.0,4425.0,2255.0,7710.0,3280.0,7580.0
1387,1258.0,2923.333251953125,876.0,4320.0,2230.0,7710.0,3300.0,7575.0
1388,1274.0,2983.333251953125,892.0,4475.0,2235.0,7770.0,3350.0,7700.0
1389,1264.0,2966.666748046875,892.0,4465.0,2245.0,7730.0,3320.0,7690.0
1390,1274.0,2990.0,893.0,4590.0,2285.0,7730.0,3420.0,7875.0
1391,1268.0,2990.0,873.0,4700.0,2265.0,7670.0,3400.0,7815.0
1392,1266.0,2950.0,862.0,4530.0,2280.0,7630.0,3370.0,7595.0
1393,1242.0,2906.666748046875,849.0,4440.0,2240.0,7480.0,3320.0,7485.0
1394,1240.0,2943.333251953125,871.0,4505.0,2255.0,7460.0,3360.0,7595.0
1395,1226.0,2916.666748046875,858.0,4395.0,2205.0,7380.0,3300.0,7555.0
1396,1228.0,2936.666748046875,841.0,4300.0,2220.0,7470.0,3350.0,7475.0
1397,1240.0,2956.666748046875,837.0,4110.0,2210.0,7550.0,3380.0,7785.0
1398,1254.0,2950.0,858.0,4160.0,2265.0,7680.0,3450.0,7805.0
1399,1250.0,2933.333251953125,850.0,4200.0,2270.0,7710.0,3440.0,7750.0
1400,1256.0,2973.333251953125,849.0,4265.0,2290.0,7540.0,3410.0,7555.0
1401,1246.0,2900.0,828.0,4150.0,2275.0,7410.0,3380.0,7150.0
1402,1268.0,2900.0,819.0,4125.0,2235.0,7510.0,3370.0,7175.0
1403,1254.0,2883.333251953125,818.0,4135.0,2240.0,7350.0,3310.0,6975.0
1404,1258.0,2863.333251953125,821.0,4075.0,2240.0,7320.0,3310.0,7010.0
1405,1248.0,2773.333251953125,818.0,4105.0,2235.0,7210.0,3250.0,7085.0
1406,1274.0,2816.666748046875,856.0,4140.0,2285.0,7370.0,3350.0,7225.0
1407,1280.0,2826.666748046875,865.0,4285.0,2310.0,7310.0,3410.0,7175.0
1408,1284.0,2910.0,870.0,4225.0,2295.0,7370.0,3400.0,7285.0
1409,1298.0,2940.0,870.0,4220.0,2350.0,7430.0,3430.0,7295.0
1410,1296.0,2900.0,862.0,4225.0,2345.0,7480.0,3430.0,7095.0
1411,1314.0,2866.666748046875,837.0,4330.0,2340.0,7500.0,3440.0,6895.0
1412,1352.0,2936.666748046875,842.0,4430.0,2445.0,7590.0,3490.0,6795.0
1413,1360.0,2966.666748046875,845.0,4335.0,2435.0,7560.0,3470.0,6810.0
1414,1370.0,2933.333251953125,852.0,4180.0,2480.0,7660.0,3480.0,6860.0
1415,1382.0,3026.666748046875,835.0,4075.0,2470.0,7770.0,3450.0,6775.0
1416,1382.0,3113.333251953125,842.0,4150.0,2460.0,7810.0,3480.0,6800.0
1417,1380.0,3110.0,857.0,4225.0,2415.0,7760.0,3470.0,6985.0
1418,1378.0,3106.666748046875,869.0,4390.0,2410.0,7690.0,3490.0,7170.0
1419,1354.0,3040.0,862.0,4305.0,2385.0,7700.0,3490.0,7220.0
1420,1358.0,3060.0,858.0,4490.0,2530.0,7590.0,3470.0,7235.0
1421,1356.0,3130.0,851.0,4480.0,2605.0,7480.0,3470.0,7080.0
1422,1376.0,3203.333251953125,866.0,4425.0,2580.0,7610.0,3480.0,7080.0
1423,1392.0,3216.666748046875,863.0,4525.0,2585.0,7680.0,3490.0,7160.0
1424,1406.0,3250.0,858.0,4485.0,2590.0,7670.0,3510.0,7170.0
1425,1412.0,3290.0,860.0,4345.0,2590.0,7730.0,3490.0,7205.0
1426,1420.0,3320.0,885.0,4435.0,2545.0,7690.0,3470.0,7285.0
1427,1418.0,3266.666748046875,897.0,4265.0,2530.0,7520.0,3420.0,6995.0
1428,1396.0,3223.333251953125,884.0,4285.0,2510.0,7490.0,3400.0,6800.0
1429,1386.0,3250.0,870.0,4270.0,2550.0,7510.0,3400.0,6735.0
1430,1386.0,3226.666748046875,872.0,4310.0,2670.0,7460.0,3410.0,6775.0
1431,1392.0,3276.666748046875,862.0,4185.0,2650.0,7480.0,3400.0,6560.0
1432,1406.0,3246.666748046875,853.0,4305.0,2660.0,7480.0,3400.0,6870.0
1433,1420.0,3246.666748046875,847.0,4240.0,2635.0,7490.0,3430.0,6820.0
1434,1446.0,3200.0,828.0,4180.0,2620.0,7450.0,3420.0,6645.0
1435,1454.0,3263.333251953125,828.0,4165.0,2615.0,7350.0,3470.0,6580.0
1436,1428.0,3256.666748046875,820.0,4155.0,2600.0,7360.0,3520.0,6695.0
1437,1420.0,3283.333251953125,812.0,4150.0,2645.0,7280.0,3580.0,6615.0
1438,1452.0,3233.333251953125,825.0,4140.0,2620.0,7360.0,3550.0,6735.0
1439,1458.0,3256.666748046875,814.0,4075.0,2595.0,7370.0,3510.0,6835.0
1440,1446.0,3266.666748046875,812.0,3975.0,2610.0,7430.0,3490.0,6875.0
1441,1452.0,3213.333251953125,802.0,3715.0,2625.0,7500.0,3510.0,6795.0
1442,1392.0,3133.333251953125,779.0,3460.0,2605.0,7500.0,3480.0,6580.0
1443,1390.0,3220.0,784.0,3435.0,2580.0,7500.0,3500.0,6590.0
1444,1402.0,3283.333251953125,797.0,3725.0,2575.0,7470.0,3470.0,6530.0
1445,1378.0,3293.333251953125,784.0,3585.0,2590.0,7500.0,3450.0,6480.0
1446,1376.0,3333.333251953125,785.0,3670.0,2610.0,7500.0,3500.0,6565.0
1447,1366.0,3320.0,795.0,3720.0,2605.0,7410.0,3510.0,6635.0
1448,1386.0,3486.666748046875,813.0,3860.0,2595.0,7470.0,3580.0,6775.0
1449,1404.0,3536.666748046875,823.0,4065.0,2565.0,7560.0,3610.0,6840.0
1450,1396.0,3476.666748046875,827.0,4045.0,2550.0,7580.0,3610.0,6850.0
1451,1392.0,3526.666748046875,845.0,4240.0,2500.0,7510.0,3620.0,6845.0
1452,1382.0,3636.666748046875,829.0,4180.0,2525.0,7460.0,3690.0,6775.0
1453,1396.0,3640.0,841.0,4225.0,2525.0,7640.0,3760.0,6755.0
1454,1406.0,3686.666748046875,842.0,4215.0,2645.0,7640.0,3720.0,6755.0
1455,1408.0,3563.333251953125,835.0,4180.0,2750.0,7600.0,3660.0,6655.0
1456,1428.0,3733.333251953125,826.0,4125.0,2830.0,7660.0,3690.0,6690.0
1457,1446.0,3700.0,819.0,4135.0,2885.0,7700.0,3740.0,6740.0
1458,1460.0,3736.666748046875,821.0,4180.0,2965.0,7750.0,3720.0,6675.0
1459,1474.0,3720.0,826.0,4140.0,2895.0,7790.0,3730.0,6770.0
1460,1476.0,3700.0,832.0,4215.0,2985.0,7790.0,3720.0,6855.0
1461,1498.0,3730.0,828.0,4160.0,2830.0,7880.0,3800.0,6855.0
1462,1490.0,3750.0,818.0,4045.0,2670.0,7820.0,3800.0,6730.0
1463,1510.0,3833.333251953125,823.0,4130.0,2830.0,7930.0,3870.0,6840.0
1464,1536.0,3890.0,821.0,4100.0,2890.0,8030.0,3910.0,6790.0
1465,1560.0,3876.666748046875,812.0,4075.0,2840.0,8010.0,3910.0,7110.0
1466,1554.0,3880.0,804.0,4030.0,2845.0,8080.0,3900.0,7110.0
1467,1554.0,3920.0,802.0,4040.0,2855.0,8140.0,3880.0,7160.0
1468,1584.0,3913.333251953125,800.0,4035.0,2890.0,8240.0,3850.0,7175.0
1469,1584.0,3893.333251953125,797.0,4030.0,2885.0,8210.0,3860.0,7180.0
1470,1592.0,3913.333251953125,796.0,4010.0,2875.0,8170.0,3850.0,7150.0
1471,1618.0,3940.0,806.0,4025.0,2970.0,8180.0,3980.0,7205.0
1472,1580.0,3883.333251953125,778.0,4120.0,2865.0,8010.0,3890.0,7065.0
1473,1574.0,3920.0,804.0,4140.0,2850.0,7950.0,3920.0,7375.0
1474,1538.0,3790.0,772.0,4115.0,2815.0,7760.0,3850.0,7355.0
1475,1532.0,3766.666748046875,770.0,4060.0,2900.0,7760.0,3810.0,7385.0
1476,1564.0,3873.333251953125,777.0,4070.0,2915.0,7940.0,3880.0,7535.0
1477,1588.0,3833.333251953125,791.0,4160.0,2935.0,7920.0,3910.0,7540.0
1478,1584.0,3823.333251953125,780.0,4190.0,2910.0,7880.0,3870.0,7610.0
1479,1588.0,3830.0,783.0,4470.0,2905.0,7880.0,3850.0,7710.0
1480,1596.0,3936.666748046875,801.0,4660.0,2875.0,8020.0,3850.0,7765.0
1481,1596.0,4006.666748046875,798.0,4865.0,2885.0,7910.0,3820.0,7675.0
1482,1598.0,4026.666748046875,801.0,4745.0,2945.0,7970.0,3870.0,7755.0
1483,1600.0,4006.666748046875,801.0,4675.0,2950.0,7930.0,3840.0,7875.0
1484,1630.0,4166.66650390625,819.0,4905.0,2955.0,7890.0,3930.0,7875.0
1485,1602.0,4213.33349609375,810.0,4775.0,2925.0,7820.0,3910.0,8030.0
1486,1596.0,4323.33349609375,809.0,4845.0,2895.0,7910.0,4060.0,8160.0
1487,1600.0,4260.0,806.0,4840.0,2910.0,7890.0,4160.0,8070.0
1488,1608.0,4230.0,807.0,4735.0,2880.0,7910.0,4130.0,8115.0
1489,1590.0,4186.66650390625,809.0,4675.0,2900.0,7870.0,4110.0,7950.0
1490,1598.0,4236.66650390625,831.0,4785.0,2850.0,7960.0,4140.0,8070.0
1491,1590.0,4200.0,820.0,4865.0,2780.0,8000.0,4280.0,7995.0
1492,1564.0,4190.0,834.0,4845.0,2765.0,7850.0,4260.0,7940.0
1493,1592.0,4263.33349609375,838.0,4735.0,2800.0,7990.0,4470.0,7745.0
1494,1598.0,4233.33349609375,843.0,4750.0,2865.0,8060.0,4490.0,7570.0
1495,1600.0,4083.333251953125,830.0,4590.0,2880.0,8030.0,4240.0,7620.0
1496,1618.0,4466.66650390625,840.0,4590.0,2775.0,8050.0,4310.0,7690.0
1497,1632.0,4603.33349609375,845.0,4695.0,2770.0,8110.0,4340.0,7775.0
1498,1634.0,4583.33349609375,847.0,4775.0,2740.0,8030.0,4280.0,7925.0
1499,1640.0,4610.0,860.0,4810.0,2665.0,8180.0,4230.0,8015.0
1500,1638.0,4693.33349609375,860.0,4760.0,2650.0,8200.0,4170.0,8000.0
1501,1630.0,4680.0,850.0,5010.0,2710.0,8170.0,4110.0,7935.0
1502,1636.0,4676.66650390625,846.0,5110.0,2705.0,8200.0,4190.0,7990.0
1503,1636.0,4620.0,843.0,4985.0,2725.0,8130.0,4100.0,7935.0
1504,1644.0,4590.0,865.0,5180.0,2765.0,8170.0,4020.0,8065.0
1505,1646.0,4810.0,869.0,5360.0,2730.0,8170.0,4070.0,8155.0
1506,1658.0,4786.66650390625,882.0,5350.0,2650.0,8190.0,4160.0,8310.0
1507,1668.0,4780.0,900.0,5320.0,2730.0,8320.0,4260.0,8335.0
1508,1604.0,4460.0,865.0,5060.0,2705.0,8140.0,4130.0,7910.0
1509,1572.0,4480.0,860.0,4900.0,2715.0,8070.0,4100.0,7730.0
1510,1542.0,4350.0,888.0,4835.0,2695.0,7950.0,4050.0,7635.0
1511,1492.0,4196.66650390625,862.0,4435.0,2665.0,7980.0,3950.0,7415.0
1512,1544.0,4380.0,855.0,4650.0,2640.0,7930.0,4040.0,7620.0
1513,1548.0,4426.66650390625,859.0,4600.0,2575.0,7880.0,4040.0,7575.0
1514,1568.0,4576.66650390625,892.0,4650.0,2640.0,7990.0,4150.0,7605.0
1515,1572.0,4566.66650390625,925.0,4790.0,2605.0,7930.0,4140.0,7565.0
1516,1576.0,4610.0,925.0,4745.0,2730.0,7870.0,4150.0,7805.0
1517,1558.0,4530.0,928.0,4855.0,2755.0,7770.0,4170.0,7770.0
1518,1508.0,4356.66650390625,905.0,4445.0,2690.0,7650.0,4030.0,7600.0
1519,1532.0,4423.33349609375,920.0,4480.0,2720.0,7680.0,4090.0,7610.0
1520,1522.0,4390.0,912.0,4545.0,2745.0,7560.0,4090.0,7625.0
1521,1534.0,4366.66650390625,919.0,4415.0,2840.0,7660.0,4110.0,7720.0
1522,1548.0,4466.66650390625,930.0,4520.0,2790.0,7810.0,4160.0,7910.0
1523,1560.0,4523.33349609375,937.0,4595.0,2815.0,7810.0,4250.0,7905.0
1524,1568.0,4526.66650390625,948.0,4545.0,2840.0,7980.0,4330.0,7955.0
1525,1564.0,4520.0,951.0,4640.0,2845.0,8020.0,4240.0,8110.0
1526,1546.0,4496.66650390625,945.0,4530.0,2855.0,7840.0,4150.0,8155.0
1527,1524.0,4396.66650390625,952.0,4530.0,2850.0,7840.0,4090.0,8250.0
1528,1524.0,4406.66650390625,954.0,4460.0,2810.0,7710.0,4190.0,8265.0
1529,1510.0,4360.0,956.0,4470.0,2895.0,7730.0,4030.0,8295.0
1530,1486.0,4176.66650390625,936.0,4340.0,2870.0,7640.0,3950.0,8190.0
1531,1484.0,4270.0,957.0,4285.0,2905.0,7720.0,3980.0,8460.0
1532,1508.0,4356.66650390625,946.0,4415.0,2950.0,7820.0,4030.0,8565.0
1533,1488.0,4293.33349609375,914.0,4320.0,2910.0,7820.0,3990.0,8470.0
1534,1480.0,4306.66650390625,929.0,4215.0,2890.0,7760.0,3970.0,8440.0
1535,1508.0,4510.0,928.0,4315.0,2915.0,7800.0,4010.0,8605.0
1536,1496.0,4566.66650390625,922.0,4230.0,2915.0,7850.0,4070.0,8575.0
1537,1494.0,4576.66650390625,935.0,4245.0,2980.0,7900.0,4100.0,8695.0
1538,1474.0,4563.33349609375,942.0,4105.0,2985.0,7900.0,4040.0,8610.0
1539,1430.0,4693.33349609375,923.0,4020.0,3035.0,7780.0,3980.0,8725.0
1540,1444.0,4680.0,937.0,3920.0,3095.0,7940.0,4120.0,8825.0
1541,1450.0,4790.0,949.0,3950.0,3050.0,7920.0,4100.0,8630.0
1542,1466.0,4926.66650390625,950.0,3965.0,3025.0,7960.0,4140.0,8730.0
1543,1458.0,4906.66650390625,928.0,3965.0,3015.0,7850.0,4080.0,8545.0
1544,1476.0,4850.0,932.0,3845.0,2965.0,7890.0,4060.0,8525.0
1545,1482.0,4840.0,933.0,3750.0,2995.0,7940.0,4060.0,8450.0
1546,1474.0,4840.0,943.0,3780.0,2980.0,7890.0,4070.0,8410.0
1547,1446.0,4756.66650390625,930.0,3745.0,2940.0,7760.0,4030.0,8200.0
1548,1448.0,4890.0,937.0,3715.0,2985.0,7780.0,4000.0,8320.0
1549,1464.0,5063.33349609375,923.0,4040.0,2930.0,7780.0,3980.0,8100.0
1550,1454.0,5080.0,924.0,3870.0,2885.0,7740.0,3940.0,8015.0
1551,1446.0,5100.0,956.0,3845.0,2925.0,7760.0,3920.0,8255.0
1552,1454.0,5213.33349609375,971.0,3975.0,3005.0,7770.0,3930.0,8375.0
1553,1448.0,5163.33349609375,994.0,4085.0,2995.0,7740.0,3880.0,8420.0
1554,1440.0,5456.66650390625,987.0,4035.0,2960.0,7750.0,3810.0,8410.0
1555,1414.0,5373.33349609375,973.0,3915.0,2970.0,7670.0,3850.0,8680.0
1556,1430.0,5306.66650390625,975.0,3855.0,2965.0,7660.0,3820.0,8465.0
1557,1464.0,5346.66650390625,982.0,3855.0,3015.0,7680.0,3900.0,8575.0
1558,1466.0,5186.66650390625,983.0,3750.0,3015.0,7690.0,3910.0,8325.0
1559,1472.0,5156.66650390625,1014.0,3710.0,2990.0,7720.0,3970.0,8405.0
1560,1464.0,5180.0,1011.0,3680.0,2935.0,7690.0,3930.0,8445.0
1561,1468.0,5126.66650390625,1006.0,3580.0,2905.0,7710.0,3900.0,8460.0
1562,1464.0,5473.33349609375,1036.0,3715.0,2910.0,7750.0,3980.0,8630.0
1563,1448.0,5570.0,1019.0,3940.0,2900.0,7960.0,3960.0,8705.0
1564,1460.0,5433.33349609375,1030.0,3970.0,2900.0,7900.0,3940.0,8330.0
1565,1478.0,5353.33349609375,1038.0,3945.0,3040.0,7850.0,3930.0,8145.0
1566,1456.0,5336.66650390625,1024.0,3920.0,3045.0,7860.0,3890.0,8050.0
1567,1460.0,5266.66650390625,1034.0,3930.0,3090.0,7920.0,3870.0,8075.0
1568,1470.0,5343.33349609375,1036.0,3950.0,3090.0,7930.0,3940.0,8080.0
1569,1456.0,5350.0,1011.0,3870.0,3135.0,8020.0,3990.0,8000.0
1570,1460.0,5560.0,1034.0,3905.0,3170.0,8170.0,4050.0,8105.0
1571,1492.0,5656.66650390625,1057.0,4010.0,3135.0,8300.0,4110.0,8105.0
1572,1510.0,5893.33349609375,1071.0,4045.0,3160.0,8270.0,4090.0,8110.0
1573,1524.0,5853.33349609375,1112.0,4030.0,3130.0,8350.0,4100.0,8085.0
1574,1520.0,5873.33349609375,1120.0,4045.0,3070.0,8340.0,4130.0,8015.0
1575,1524.0,5740.0,1110.0,4075.0,3100.0,8190.0,4080.0,7950.0
1576,1494.0,5520.0,1094.0,3980.0,3090.0,8030.0,3980.0,7865.0
1577,1508.0,5486.66650390625,1107.0,3910.0,3135.0,8070.0,3950.0,7830.0
1578,1500.0,5406.66650390625,1116.0,3835.0,3145.0,8070.0,3890.0,7805.0
1579,1502.0,5253.33349609375,1072.0,3905.0,3185.0,7960.0,3860.0,7675.0
1580,1514.0,5243.33349609375,1094.0,3965.0,3165.0,7990.0,3840.0,7995.0
1581,1538.0,5130.0,1098.0,4070.0,3120.0,8020.0,3840.0,8210.0
1582,1546.0,5403.33349609375,1118.0,4205.0,3110.0,7980.0,3930.0,8270.0
1583,1546.0,5266.66650390625,1108.0,4120.0,3145.0,7990.0,3880.0,8260.0
1584,1548.0,5346.66650390625,1121.0,4110.0,3100.0,7980.0,3960.0,8305.0
1585,1544.0,5360.0,1121.0,4110.0,3050.0,7900.0,3970.0,8275.0
1586,1540.0,5410.0,1101.0,4040.0,3015.0,7860.0,3920.0,8220.0
1587,1532.0,5450.0,1099.0,4035.0,2975.0,7950.0,3900.0,8110.0
1588,1536.0,5503.33349609375,1138.0,3965.0,3030.0,7970.0,3970.0,8235.0
1589,1510.0,5353.33349609375,1125.0,3825.0,2995.0,7870.0,3920.0,8130.0
1590,1524.0,5313.33349609375,1149.0,3925.0,3035.0,7840.0,3870.0,8175.0
1591,1560.0,5580.0,1146.0,3915.0,3040.0,7960.0,3960.0,8320.0
1592,1560.0,5666.66650390625,1151.0,3940.0,3115.0,8000.0,3970.0,8350.0
1593,1566.0,5656.66650390625,1157.0,3945.0,3140.0,8020.0,4010.0,8295.0
1594,1570.0,5643.33349609375,1132.0,4050.0,3195.0,8010.0,4010.0,8415.0
1595,1568.0,5750.0,1145.0,4025.0,3230.0,8040.0,4010.0,8495.0
1596,1556.0,5770.0,1135.0,4010.0,3265.0,7980.0,3930.0,8485.0
1597,1566.0,5780.0,1151.0,4015.0,3200.0,8120.0,3900.0,8585.0
